group_id,geometry,quarter,amount,analysis_neighborhood,area,GEOID20,tract_geoid
41336,"MULTIPOLYGON (((-122.409749 37.74838, -122.40965 37.748379, -122.409646 37.748334, -122.409642 37.748292, -122.409637 37.748244, -122.409572 37.747553, -122.410001 37.747384, -122.410495 37.747354, -122.410461 37.74743, -122.410538 37.748232, -122.410542 37.748278, -122.410546 37.748317, -122.410551 37.748367, -122.410449 37.748365, -122.409749 37.74838)), ((-122.408825 37.749601, -122.408978 37.751201, -122.408037 37.751257, -122.407884 37.749657, -122.408825 37.749601)), ((-122.412464 37.752601, -122.412995 37.752573, -122.413141 37.754165, -122.412047 37.75423, -122.4119 37.752629, -122.412464 37.752601)), ((-122.412348 37.75743, -122.412501 37.759028, -122.41158 37.759084, -122.411424 37.757485, -122.412348 37.75743)), ((-122.409568 37.757727, -122.409661 37.758494, -122.409735 37.759108, -122.40977 37.759194, -122.40992 37.759566, -122.409997 37.760485, -122.409033 37.760543, -122.408892 37.75934, -122.408848 37.75925, -122.40794 37.759305, -122.407754 37.757705, -122.408651 37.757651, -122.409588 37.757595, -122.409568 37.757727)))",2015Q3,"13,584.14",Mission,60750229033002 | 60750228012001 | 60750228012005 | 60750228012008 | 60750228012009 | 60750251001008 | 60750229011000,60750229033002,06075022903
41337,"MULTIPOLYGON (((-122.407309 37.746262, -122.407828 37.746035, -122.408125 37.746465, -122.408206 37.746584, -122.40844 37.746923, -122.407271 37.747431, -122.40713 37.747463, -122.406982 37.747516, -122.406879 37.747502, -122.406093 37.74701, -122.406496 37.746595, -122.406594 37.746571, -122.407309 37.746262)), ((-122.408663 37.747953, -122.408696 37.748262, -122.408701 37.748305, -122.408706 37.748353, -122.40871 37.748397, -122.408825 37.749601, -122.407884 37.749657, -122.407781 37.748577, -122.407799 37.74849, -122.40782 37.748366, -122.408663 37.747953)))",2015Q3,"6,285.02",Mission,60750229033003 | 60750251001004 | 60750251001005 | 60750251001013,60750229033003,06075022903
41374,"POLYGON ((-122.403827 37.749297, -122.403991 37.748781, -122.404052 37.74859, -122.404104 37.748425, -122.404312 37.74778, -122.40439 37.747537, -122.404413 37.747539, -122.40445 37.747543, -122.404992 37.7476, -122.404896 37.748153, -122.404937 37.748223, -122.405057 37.748247, -122.405899 37.747958, -122.405976 37.747896, -122.406275 37.747859, -122.406721 37.748681, -122.406745 37.748725, -122.406788 37.748805, -122.406892 37.748772, -122.407799 37.74849, -122.407781 37.748577, -122.407884 37.749657, -122.406896 37.749717, -122.407007 37.749921, -122.407139 37.75131, -122.406187 37.751367, -122.406219 37.751726, -122.405208 37.751787, -122.404242 37.751845, -122.403287 37.751902, -122.403169 37.751909, -122.403061 37.751916, -122.403073 37.751794, -122.403175 37.751281, -122.403214 37.751165, -122.403298 37.750917, -122.403309 37.750885, -122.403514 37.750282, -122.403736 37.749584, -122.403784 37.749433, -122.403827 37.749297))",2015Q3,"9,537.49",Mission,60750251003000 | 60750229032009 | 60750229032008 | 60750229033000,60750251003000,06075025100
41385,"MULTIPOLYGON (((-122.417779 37.739184, -122.417896 37.738424, -122.419073 37.738538, -122.418584 37.739297, -122.418461 37.739249, -122.417779 37.739184)), ((-122.420275 37.739985, -122.420856 37.740221, -122.420382 37.740956, -122.420051 37.741465, -122.419467 37.741233, -122.420275 37.739985)), ((-122.415788 37.740407, -122.415692 37.741609, -122.415666 37.741948, -122.415651 37.742133, -122.415223 37.742157, -122.415014 37.742182, -122.415074 37.74158, -122.415169 37.740377, -122.415788 37.740407)), ((-122.420166 37.74142, -122.42098 37.74175, -122.420693 37.742191, -122.419811 37.741834, -122.420051 37.741465, -122.420166 37.74142)), ((-122.418357 37.748198, -122.418206 37.748203, -122.418221 37.748166, -122.418256 37.748111, -122.418276 37.74808, -122.419121 37.746775, -122.419505 37.746183, -122.419886 37.745595, -122.420019 37.745389, -122.42013 37.746576, -122.420269 37.748026, -122.420273 37.748064, -122.420279 37.748125, -122.420282 37.748161, -122.420139 37.748157, -122.419171 37.748179, -122.418357 37.748198)), ((-122.422565 37.748, -122.422878 37.747948, -122.424584 37.747847, -122.424698 37.747838, -122.424777 37.748644, -122.423677 37.748711, -122.422611 37.748783, -122.422565 37.748)))",2015Q3,"35,171.46",Mission,60750253004000 | 60750254012002 | 60750210004004 | 60750252004001 | 60750252004005 | 60750253002003 | 60750253002005,60750253004000,06075025300
41810,"MULTIPOLYGON (((-122.404134 37.760834, -122.404963 37.760784, -122.405097 37.760792, -122.40522 37.762055, -122.404259 37.762113, -122.404134 37.760834)), ((-122.403372 37.763356, -122.403265 37.762264, -122.403292 37.762171, -122.404259 37.762113, -122.404372 37.763382, -122.403412 37.763445, -122.403372 37.763356)), ((-122.405443 37.768496, -122.405087 37.768518, -122.404875 37.768531, -122.403874 37.768591, -122.403779 37.767527, -122.40376 37.767316, -122.40475 37.767257, -122.404963 37.767244, -122.405154 37.767233, -122.405321 37.767223, -122.405422 37.767217, -122.405708 37.7672, -122.405778 37.767939, -122.4058 37.768171, -122.405828 37.768473, -122.405625 37.768485, -122.405443 37.768496)))",2015Q3,"15,809.91",Mission,60750607021013 | 60750227041007 | 60750227041016 | 60750177001019,60750607021013,06075060702
41814,"MULTIPOLYGON (((-122.407534 37.765783, -122.407685 37.767082, -122.406677 37.767142, -122.406553 37.765842, -122.406429 37.764548, -122.40742 37.764488, -122.408424 37.764427, -122.409393 37.764369, -122.410364 37.76431, -122.410487 37.765606, -122.408544 37.765723, -122.407534 37.765783)), ((-122.404836 37.765945, -122.404623 37.765958, -122.403643 37.766017, -122.403527 37.764723, -122.404497 37.764664, -122.40484 37.764643, -122.40509 37.764628, -122.405463 37.764606, -122.405585 37.7659, -122.4052 37.765923, -122.404952 37.765938, -122.404836 37.765945)), ((-122.406176 37.768452, -122.4058 37.768171, -122.405778 37.767939, -122.405708 37.7672, -122.406677 37.767142, -122.406799 37.768415, -122.406539 37.768431, -122.406383 37.76844, -122.406176 37.768452)), ((-122.405408 37.76969, -122.405203 37.769702, -122.40499 37.769715, -122.404875 37.768531, -122.405087 37.768518, -122.405443 37.768496, -122.405625 37.768485, -122.405828 37.768473, -122.405879 37.769013, -122.405913 37.769406, -122.405939 37.769659, -122.405844 37.769665, -122.405589 37.76968, -122.405408 37.76969)))",2015Q3,"66,849.5",Mission,60750607021027 | 60750177001023 | 60750177001003 | 60750177001016 | 60750177001025 | 60750177001022 | 60750177001000,60750607021027,06075060702
41840,"MULTIPOLYGON (((-122.400395 37.75195, -122.400374 37.751724, -122.400322 37.751176, -122.400305 37.751108, -122.400217 37.750753, -122.400472 37.750673, -122.401232 37.750632, -122.401364 37.752018, -122.400416 37.752075, -122.400395 37.75195)), ((-122.404242 37.751845, -122.405208 37.751787, -122.405331 37.753064, -122.404363 37.753121, -122.403406 37.753178, -122.403011 37.753202, -122.402978 37.75275, -122.403007 37.752446, -122.403061 37.751916, -122.403169 37.751909, -122.403287 37.751902, -122.404242 37.751845)), ((-122.403544 37.756804, -122.403396 37.756471, -122.403306 37.756166, -122.403245 37.75576, -122.403127 37.754478, -122.403523 37.754454, -122.403645 37.755735, -122.403727 37.756598, -122.403868 37.756926, -122.404002 37.756996, -122.403766 37.75701, -122.403689 37.757015, -122.403544 37.756804)), ((-122.399907 37.757243, -122.398939 37.757301, -122.3988 37.755841, -122.398693 37.754745, -122.39958 37.754692, -122.399738 37.754682, -122.399979 37.75718, -122.399907 37.757243)))",2015Q3,"1,242.89",Mission,60750614012006 | 60750614013001 | 60750614013002 | 60750229032005 | 60750229032007 | 60750229032006 | 60750228022006,60750614012006,06075061401
42198,"MULTIPOLYGON (((-122.41761 37.770416, -122.417579 37.770433, -122.417546 37.77045, -122.417374 37.77089, -122.416971 37.771634, -122.4169 37.771724, -122.416184 37.771413, -122.414997 37.770896, -122.415308 37.770359, -122.415563 37.769631, -122.416339 37.769688, -122.417721 37.769852, -122.417764 37.769857, -122.417781 37.769918, -122.417777 37.769975, -122.41772 37.770357, -122.41761 37.770416)), ((-122.422589 37.770775, -122.422439 37.770664, -122.422365 37.769868, -122.423146 37.769821, -122.423303 37.77146, -122.42324 37.771552, -122.423039 37.77124, -122.422809 37.770992, -122.422589 37.770775)), ((-122.422551 37.772208, -122.422487 37.771694, -122.422525 37.771588, -122.422457 37.770861, -122.422584 37.770965, -122.422718 37.771096, -122.422835 37.771235, -122.422965 37.771391, -122.423072 37.771563, -122.423121 37.771657, -122.423179 37.771785, -122.42325 37.771937, -122.423402 37.771975, -122.423267 37.772058, -122.42262 37.772503, -122.422632 37.772368, -122.422551 37.772208)), ((-122.421441 37.772639, -122.421859 37.77297, -122.421917 37.773017, -122.421941 37.773036, -122.421989 37.773074, -122.421916 37.773123, -122.42132 37.773592, -122.421232 37.773523, -122.420775 37.773165, -122.4204 37.772872, -122.421068 37.772344, -122.421441 37.772639)), ((-122.419334 37.77521, -122.419299 37.775034, -122.419271 37.774904, -122.418699 37.773081, -122.41882 37.773201, -122.41894 37.773315, -122.419664 37.773893, -122.420141 37.77429, -122.42015 37.774298, -122.42018 37.774315, -122.420254 37.774359, -122.420177 37.774457, -122.419681 37.774871, -122.419334 37.77521)), ((-122.417381 37.776445, -122.416916 37.776076, -122.416525 37.775764, -122.416443 37.775699, -122.415908 37.775272, -122.417104 37.774325, -122.417515 37.774651, -122.418659 37.775558, -122.418704 37.775645, -122.417615 37.7766, -122.417515 37.776534, -122.417381 37.776445)))",2015Q2,"362,379.03",Mission,60750176034000 | 60750177002009 | 60750201011000 | 60750201011002 | 60750202021000 | 60750202021004 | 60750201011003,60750176034000,06075017603
42201,"MULTIPOLYGON (((-122.407264 37.76928, -122.406882 37.769299, -122.406725 37.769307, -122.406398 37.769371, -122.406213 37.769463, -122.405939 37.769659, -122.405913 37.769406, -122.405879 37.769013, -122.405828 37.768473, -122.4058 37.768171, -122.406176 37.768452, -122.406383 37.76844, -122.406539 37.768431, -122.406799 37.768415, -122.407813 37.768354, -122.407841 37.768774, -122.407848 37.768881, -122.407853 37.768951, -122.407874 37.768991, -122.408007 37.769244, -122.407461 37.769271, -122.407264 37.76928)), ((-122.403205 37.773051, -122.401657 37.771817, -122.403878 37.770063, -122.405425 37.771296, -122.403966 37.772449, -122.403738 37.772628, -122.403205 37.773051)), ((-122.407768 37.774351, -122.407405 37.774638, -122.406829 37.775093, -122.406369 37.775457, -122.406296 37.775514, -122.406105 37.775362, -122.406041 37.775318, -122.406048 37.775307, -122.406291 37.775017, -122.406436 37.774779, -122.406552 37.774589, -122.406657 37.774271, -122.406717 37.774092, -122.406755 37.773978, -122.406817 37.773434, -122.406787 37.772669, -122.406806 37.772654, -122.406968 37.772526, -122.407771 37.773166, -122.408429 37.77369, -122.408516 37.77376, -122.407986 37.774179, -122.407768 37.774351)), ((-122.402103 37.773923, -122.402265 37.773794, -122.402671 37.773473, -122.404214 37.774704, -122.403636 37.775161, -122.403076 37.774709, -122.402103 37.773923)))",2015Q2,"62,614.19",Mission,60750177001001 | 60750180003001 | 60750180004007 | 60750180004011,60750177001001,06075017700
42202,"POLYGON ((-122.407685 37.767082, -122.407534 37.765783, -122.408544 37.765723, -122.410487 37.765606, -122.41061 37.766903, -122.41158 37.766841, -122.411703 37.768114, -122.411759 37.768693, -122.411515 37.768833, -122.410814 37.769053, -122.410831 37.769232, -122.410881 37.769322, -122.410931 37.769411, -122.410835 37.769417, -122.410755 37.769422, -122.40954 37.769235, -122.409258 37.769221, -122.408551 37.769252, -122.408007 37.769244, -122.407874 37.768991, -122.407853 37.768951, -122.407848 37.768881, -122.407841 37.768774, -122.407813 37.768354, -122.407685 37.767082))",2015Q2,"187,407.44",Mission,60750177001006 | 60750177001015 | 60750177001014 | 60750177001005,60750177001006,06075017700
42203,"MULTIPOLYGON (((-122.410487 37.765606, -122.411455 37.765548, -122.41158 37.766841, -122.41061 37.766903, -122.410487 37.765606)), ((-122.408436 37.769318, -122.408007 37.769244, -122.408551 37.769252, -122.409258 37.769221, -122.40954 37.769235, -122.410755 37.769422, -122.410835 37.769417, -122.410931 37.769411, -122.410908 37.769429, -122.410886 37.769447, -122.409736 37.770349, -122.409035 37.769793, -122.408436 37.769318)), ((-122.409736 37.770349, -122.411278 37.771579, -122.410678 37.772052, -122.409134 37.77082, -122.409736 37.770349)))",2015Q2,"16,483.68",Mission,60750177001009 | 60750177001028 | 60750177001010 | 60750180004017,60750177001009,06075017700
42204,"MULTIPOLYGON (((-122.41158 37.766841, -122.411455 37.765548, -122.412416 37.76549, -122.412538 37.76677, -122.412611 37.767538, -122.41283 37.766751, -122.413227 37.766725, -122.41326 37.76707, -122.413341 37.768023, -122.413396 37.768671, -122.413427 37.769036, -122.413389 37.769459, -122.413385 37.769502, -122.413347 37.769578, -122.413209 37.769854, -122.413046 37.770052, -122.412751 37.770389, -122.412619 37.770521, -122.41248 37.77063, -122.410989 37.769456, -122.410959 37.769433, -122.410931 37.769411, -122.410881 37.769322, -122.410831 37.769232, -122.410814 37.769053, -122.411515 37.768833, -122.411759 37.768693, -122.411935 37.768591, -122.412217 37.76837, -122.412424 37.768074, -122.411703 37.768114, -122.41158 37.766841)), ((-122.414344 37.77061, -122.414605 37.770128, -122.414801 37.769612, -122.414819 37.769565, -122.414899 37.769564, -122.415487 37.769589, -122.415579 37.769578, -122.415563 37.769631, -122.415308 37.770359, -122.414997 37.770896, -122.414344 37.77061)), ((-122.414027 37.771864, -122.414526 37.771405, -122.414997 37.770896, -122.416184 37.771413, -122.4169 37.771724, -122.416368 37.7724, -122.416304 37.772456, -122.415561 37.773101, -122.415002 37.772649, -122.414392 37.772158, -122.414027 37.771864)), ((-122.410692 37.773025, -122.411897 37.772073, -122.412824 37.772812, -122.412225 37.773285, -122.41161 37.773769, -122.411071 37.773333, -122.410692 37.773025)))",2015Q2,"269,256.53",Mission,60750177001011 | 60750177002013 | 60750178032003 | 60750177001007 | 60750177001013 | 60750177002006 | 60750177002010,60750177001011,06075017700
42205,"MULTIPOLYGON (((-122.41283 37.766751, -122.412611 37.767538, -122.412538 37.76677, -122.41283 37.766751)), ((-122.412619 37.770521, -122.412751 37.770389, -122.414526 37.771405, -122.414027 37.771864, -122.41342 37.772343, -122.412824 37.772812, -122.411897 37.772073, -122.411278 37.771579, -122.411841 37.771135, -122.41248 37.77063, -122.412619 37.770521)), ((-122.412225 37.773285, -122.412824 37.772812, -122.413763 37.77356, -122.414368 37.774043, -122.413944 37.774378, -122.413769 37.774516, -122.412225 37.773285)))",2015Q2,"65,341.99",Mission,60750177001012 | 60750177002011 | 60750178031004 | 60750178032004,60750177001012,06075017700
42206,"MULTIPOLYGON (((-122.406022 37.761863, -122.405926 37.762012, -122.405654 37.762433, -122.405384 37.76297, -122.405324 37.763137, -122.405258 37.763323, -122.405203 37.763478, -122.405105 37.763852, -122.40506 37.764311, -122.40509 37.764628, -122.40484 37.764643, -122.404497 37.764664, -122.404372 37.763382, -122.404259 37.762113, -122.40522 37.762055, -122.405097 37.760792, -122.405835 37.760749, -122.405921 37.760744, -122.406061 37.760753, -122.40626 37.760743, -122.40648 37.760731, -122.406283 37.761393, -122.406147 37.761638, -122.406022 37.761863)), ((-122.408187 37.761876, -122.408303 37.763122, -122.407305 37.763188, -122.407187 37.761936, -122.408187 37.761876)), ((-122.403412 37.763445, -122.403527 37.764723, -122.402563 37.764781, -122.402443 37.763503, -122.403412 37.763445)), ((-122.405321 37.767223, -122.405154 37.767233, -122.404963 37.767244, -122.40475 37.767257, -122.404623 37.765958, -122.404836 37.765945, -122.404952 37.765938, -122.4052 37.765923, -122.405585 37.7659, -122.406553 37.765842, -122.406677 37.767142, -122.405708 37.7672, -122.405422 37.767217, -122.405321 37.767223)))",2015Q2,"22,131",Mission,60750177001018 | 60750227041003 | 60750227041017 | 60750228021004 | 60750227041005 | 60750227041006 | 60750177001017,60750177001018,06075017700
42207,"MULTIPOLYGON (((-122.419945 37.769985, -122.419948 37.769926, -122.419956 37.769746, -122.420001 37.769216, -122.420032 37.769045, -122.420107 37.769107, -122.420155 37.769576, -122.420155 37.769932, -122.420155 37.770002, -122.419945 37.769985)), ((-122.422439 37.770664, -122.422444 37.770715, -122.422457 37.770861, -122.422284 37.770724, -122.422068 37.770579, -122.421865 37.770476, -122.421627 37.770378, -122.42162 37.770303, -122.421612 37.770224, -122.421583 37.769918, -122.422365 37.769868, -122.422439 37.770664)), ((-122.417546 37.77045, -122.417579 37.770433, -122.41761 37.770416, -122.41772 37.770357, -122.417794 37.770435, -122.417915 37.770626, -122.417995 37.770765, -122.418029 37.770876, -122.418399 37.772102, -122.418439 37.772223, -122.418469 37.772323, -122.418608 37.772731, -122.418638 37.772905, -122.418512 37.773039, -122.418563 37.773142, -122.418576 37.773183, -122.418472 37.773275, -122.417233 37.774269, -122.417104 37.774325, -122.417187 37.774226, -122.417649 37.773842, -122.41803 37.773474, -122.417451 37.773135, -122.416576 37.773906, -122.416104 37.773532, -122.416913 37.772817, -122.416304 37.772456, -122.416368 37.7724, -122.4169 37.771724, -122.416971 37.771634, -122.417374 37.77089, -122.417546 37.77045)))",2015Q2,"24,077.14",Mission,60750177002004 | 60750177002007 | 60750201011013 | 60750201012001 | 60750201012003 | 60750177002002 | 60750177002008,60750177002004,06075017700
42208,"MULTIPOLYGON (((-122.414899 37.769564, -122.414819 37.769565, -122.414748 37.769559, -122.414122 37.769537, -122.4141 37.769596, -122.413966 37.769951, -122.41375 37.770347, -122.414344 37.77061, -122.414997 37.770896, -122.414526 37.771405, -122.412751 37.770389, -122.413046 37.770052, -122.413209 37.769854, -122.413347 37.769578, -122.413385 37.769502, -122.413389 37.769459, -122.413427 37.769036, -122.413396 37.768671, -122.41454 37.768602, -122.414541 37.768875, -122.414498 37.769486, -122.414494 37.769536, -122.415332 37.769564, -122.415498 37.769572, -122.415579 37.769578, -122.415487 37.769589, -122.414899 37.769564)), ((-122.410077 37.772526, -122.410678 37.772052, -122.411278 37.771579, -122.411897 37.772073, -122.410692 37.773025, -122.410077 37.772526)))",2015Q2,"75,469.61",Mission,60750177002015 | 60750178032002 | 60750177002016 | 60750177002012,60750177002015,06075017700
42209,"POLYGON ((-122.415462 37.766937, -122.416549 37.766871, -122.416707 37.768471, -122.417802 37.768405, -122.417838 37.768486, -122.417857 37.769194, -122.417783 37.769199, -122.416432 37.769272, -122.415612 37.769362, -122.415588 37.769519, -122.415579 37.769578, -122.415498 37.769572, -122.415332 37.769564, -122.414494 37.769536, -122.414498 37.769486, -122.414541 37.768875, -122.41454 37.768602, -122.415614 37.768537, -122.415462 37.766937))",2015Q2,"110,376.31",Mission,60750177002021 | 60750177002020 | 60750177002017,60750177002021,06075017700
42210,"POLYGON ((-122.416707 37.768471, -122.416549 37.766871, -122.417645 37.766805, -122.418403 37.76676, -122.418556 37.76836, -122.419225 37.768319, -122.419982 37.768274, -122.420032 37.769045, -122.420001 37.769216, -122.419956 37.769746, -122.419948 37.769926, -122.419945 37.769985, -122.41813 37.769806, -122.417805 37.769719, -122.417803 37.769739, -122.417788 37.769761, -122.417741 37.769759, -122.417266 37.769711, -122.416801 37.769657, -122.415748 37.769586, -122.415579 37.769578, -122.415588 37.769519, -122.415612 37.769362, -122.416432 37.769272, -122.417783 37.769199, -122.417857 37.769194, -122.417838 37.768486, -122.417802 37.768405, -122.416707 37.768471))",2015Q2,"135,960.07",Mission,60750177002022 | 60750177002018 | 60750201012000 | 60750201012009,60750177002022,06075017700
42211,"POLYGON ((-122.417179 37.761968, -122.417332 37.763572, -122.417487 37.765183, -122.418579 37.765117, -122.418634 37.765686, -122.417542 37.765752, -122.417645 37.766805, -122.416549 37.766871, -122.415462 37.766937, -122.41326 37.76707, -122.413227 37.766725, -122.413105 37.765448, -122.414722 37.76535, -122.415308 37.765315, -122.415278 37.765003, -122.415251 37.764705, -122.415155 37.763697, -122.416227 37.763635, -122.416078 37.762034, -122.417179 37.761968))",2015Q2,"150,280.45",Mission,60750177002024 | 60750201021007 | 60750177002023 | 60750177002025 | 60750228011007 | 60750177002029 | 60750177002030,60750177002024,06075017700
42212,"MULTIPOLYGON (((-122.414999 37.762099, -122.416078 37.762034, -122.416227 37.763635, -122.415155 37.763697, -122.414999 37.762099)), ((-122.414651 37.764693, -122.41451 37.764702, -122.414041 37.764734, -122.414049 37.764812, -122.413683 37.764834, -122.413317 37.764858, -122.413432 37.764418, -122.413588 37.763823, -122.413722 37.763779, -122.415155 37.763697, -122.415251 37.764705, -122.414656 37.764741, -122.414651 37.764693)), ((-122.41133 37.764252, -122.412293 37.764193, -122.412416 37.76549, -122.411455 37.765548, -122.41133 37.764252)), ((-122.412538 37.76677, -122.412416 37.76549, -122.413105 37.765448, -122.413038 37.766003, -122.41283 37.766751, -122.412538 37.76677)))",2015Q2,"50,536.6",Mission,60750177002028 | 60750177001020 | 60750177001026 | 60750228011006,60750177002028,06075017700
42218,"MULTIPOLYGON (((-122.411759 37.768693, -122.411703 37.768114, -122.412424 37.768074, -122.412217 37.76837, -122.411935 37.768591, -122.411759 37.768693)), ((-122.414344 37.77061, -122.41375 37.770347, -122.413966 37.769951, -122.4141 37.769596, -122.414122 37.769537, -122.414748 37.769559, -122.414819 37.769565, -122.414801 37.769612, -122.414605 37.770128, -122.414344 37.77061)), ((-122.409736 37.770349, -122.410886 37.769447, -122.410908 37.769429, -122.410931 37.769411, -122.410959 37.769433, -122.410989 37.769456, -122.41248 37.77063, -122.411841 37.771135, -122.411278 37.771579, -122.409736 37.770349)), ((-122.413763 37.77356, -122.412824 37.772812, -122.41342 37.772343, -122.414027 37.771864, -122.414392 37.772158, -122.415002 37.772649, -122.415561 37.773101, -122.414368 37.774043, -122.413763 37.77356)))",2015Q2,"350,367.31",Mission,60750178031005 | 60750180004018 | 60750177002014 | 60750177001008,60750178031005,06075017803
42244,"POLYGON ((-122.40764 37.769545, -122.40801 37.769755, -122.408322 37.769868, -122.408363 37.769875, -122.408701 37.769897, -122.409013 37.769806, -122.409035 37.769793, -122.409736 37.770349, -122.409134 37.77082, -122.410678 37.772052, -122.410077 37.772526, -122.409083 37.771732, -122.408531 37.771291, -122.407001 37.77005, -122.406213 37.769463, -122.406398 37.769371, -122.406725 37.769307, -122.406882 37.769299, -122.407264 37.76928, -122.407461 37.769271, -122.408007 37.769244, -122.407895 37.769343, -122.407739 37.769466, -122.40764 37.769545))",2015Q2,"44,128.23",Mission,60750180004019 | 60750180004016 | 60750180004020 | 60750177001002,60750180004019,06075018000
42245,"MULTIPOLYGON (((-122.406799 37.768415, -122.406677 37.767142, -122.407685 37.767082, -122.407813 37.768354, -122.406799 37.768415)), ((-122.408701 37.769897, -122.408363 37.769875, -122.408322 37.769868, -122.40801 37.769755, -122.40764 37.769545, -122.407739 37.769466, -122.407895 37.769343, -122.408007 37.769244, -122.408436 37.769318, -122.409035 37.769793, -122.409013 37.769806, -122.408701 37.769897)))",2015Q2,"45,556.05",Mission,60750180004021 | 60750177001004,60750180004021,06075018000
42246,"MULTIPOLYGON (((-122.421175 37.770234, -122.420995 37.770189, -122.42079 37.770158, -122.42046 37.770135, -122.42017 37.77012, -122.419918 37.770105, -122.419935 37.770032, -122.419945 37.769985, -122.420155 37.770002, -122.420829 37.770065, -122.421252 37.770127, -122.421423 37.770162, -122.421612 37.770224, -122.42162 37.770303, -122.421627 37.770378, -122.4214 37.770304, -122.421175 37.770234)), ((-122.423632 37.771807, -122.423525 37.771898, -122.423402 37.771975, -122.42325 37.771937, -122.423179 37.771785, -122.423121 37.771657, -122.423072 37.771563, -122.422965 37.771391, -122.422835 37.771235, -122.422718 37.771096, -122.422584 37.770965, -122.422457 37.770861, -122.422444 37.770715, -122.422439 37.770664, -122.422589 37.770775, -122.422809 37.770992, -122.423039 37.77124, -122.42324 37.771552, -122.423303 37.77146, -122.42336 37.771489, -122.423618 37.771484, -122.423798 37.771496, -122.423973 37.771369, -122.424743 37.770764, -122.424787 37.770712, -122.424929 37.770778, -122.423665 37.771781, -122.423632 37.771807)), ((-122.420714 37.774078, -122.420254 37.774359, -122.42018 37.774315, -122.42015 37.774298, -122.420141 37.77429, -122.419664 37.773893, -122.41894 37.773315, -122.41882 37.773201, -122.418699 37.773081, -122.418972 37.772857, -122.419672 37.772303, -122.420091 37.77263, -122.4204 37.772872, -122.420775 37.773165, -122.421232 37.773523, -122.42132 37.773592, -122.421089 37.773775, -122.420714 37.774078)), ((-122.418659 37.775558, -122.417515 37.774651, -122.417104 37.774325, -122.417233 37.774269, -122.418472 37.773275, -122.418576 37.773183, -122.419164 37.775044, -122.419173 37.775153, -122.419219 37.775316, -122.418704 37.775645, -122.418659 37.775558)))",2015Q2,"6,805.28",Mission,60750201011001 | 60750201011009 | 60750202021001 | 60750177002000,60750201011001,06075020101
42247,"MULTIPOLYGON (((-122.421406 37.769895, -122.420939 37.769918, -122.420808 37.769924, -122.420626 37.769928, -122.420596 37.769933, -122.420155 37.769932, -122.420155 37.769576, -122.420107 37.769107, -122.420032 37.769045, -122.419982 37.768274, -122.420777 37.768226, -122.42121 37.768199, -122.421365 37.76819, -122.42147 37.769339, -122.422308 37.769278, -122.422365 37.769868, -122.421583 37.769918, -122.421406 37.769895)), ((-122.419645 37.771006, -122.418029 37.770876, -122.417995 37.770765, -122.417915 37.770626, -122.417794 37.770435, -122.41772 37.770357, -122.417777 37.769975, -122.417781 37.769918, -122.417764 37.769857, -122.418309 37.769955, -122.418759 37.770013, -122.419156 37.770069, -122.419448 37.770091, -122.419679 37.770091, -122.419918 37.770105, -122.419889 37.770238, -122.419853 37.770393, -122.419759 37.770673, -122.419645 37.771006)), ((-122.421865 37.770476, -122.422068 37.770579, -122.422284 37.770724, -122.422457 37.770861, -122.422525 37.771588, -122.422487 37.771694, -122.422551 37.772208, -122.422632 37.772368, -122.42262 37.772503, -122.422186 37.772909, -122.421989 37.773074, -122.421941 37.773036, -122.421917 37.773017, -122.421859 37.77297, -122.421441 37.772639, -122.421068 37.772344, -122.4204 37.772872, -122.420091 37.77263, -122.419672 37.772303, -122.420344 37.77177, -122.420529 37.771715, -122.42111 37.77168, -122.421748 37.771642, -122.421627 37.770378, -122.421865 37.770476)), ((-122.419164 37.775044, -122.418576 37.773183, -122.418563 37.773142, -122.418512 37.773039, -122.418638 37.772905, -122.418685 37.773035, -122.418699 37.773081, -122.419271 37.774904, -122.419299 37.775034, -122.419334 37.77521, -122.41931 37.775233, -122.419219 37.775316, -122.419173 37.775153, -122.419164 37.775044)))",2015Q2,"128,007.12",Mission,60750201011004 | 60750201011011 | 60750201011012 | 60750201011007 | 60750201012004 | 60750201012005 | 60750177002001,60750201011004,06075020101
42248,"MULTIPOLYGON (((-122.417721 37.769852, -122.416339 37.769688, -122.415563 37.769631, -122.415579 37.769578, -122.415748 37.769586, -122.416801 37.769657, -122.417266 37.769711, -122.417741 37.769759, -122.417788 37.769761, -122.417761 37.769803, -122.417764 37.769857, -122.417721 37.769852)), ((-122.418972 37.772857, -122.418699 37.773081, -122.418685 37.773035, -122.418638 37.772905, -122.418608 37.772731, -122.418469 37.772323, -122.418439 37.772223, -122.418399 37.772102, -122.418029 37.770876, -122.419645 37.771006, -122.419759 37.770673, -122.419853 37.770393, -122.419889 37.770238, -122.419918 37.770105, -122.42017 37.77012, -122.420172 37.770207, -122.420175 37.770253, -122.420306 37.771677, -122.420344 37.77177, -122.419672 37.772303, -122.418972 37.772857)), ((-122.417104 37.774325, -122.416576 37.773906, -122.417451 37.773135, -122.41803 37.773474, -122.417649 37.773842, -122.417187 37.774226, -122.417104 37.774325)))",2015Q2,"64,200.52",Mission,60750201011006 | 60750201011005 | 60750177002031 | 60750177002003,60750201011006,06075020101
